Unnamed: 0_x,fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Unnamed: 0_y,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime,quarter,EPS_YOY_pct_change,revenue_YOY_pct_change,netIncome_YOY_pct_change,netProfitMargin,netProfitMargin_YOY_pct_change
34.0,2015-12-31,USD,112098000.0,112098000.0,28474000.0,29201000.0,53340000.0,9790000.0,19767000.0,48141000.0,,9901000.0,18364000.0,8463000.0,,-27534000.0,,12479000.0,47615000.0,14577000.0,-9901000.0,112098000.0,30035000.0,56078000.0,53340000.0,33038000.0,34,2016-02-18,0.92,1.03,-0.11,-10.6796,post-market,2015Q4,+156.0,+30.0,+140.0,0.29472425913040373,+84.0
35.0,2015-09-30,USD,90368000.0,100408000.0,10040000.0,28363000.0,45387000.0,10040000.0,16618000.0,26658000.0,,-8332000.0,,8332000.0,,,,11891000.0,38011000.0,13491000.0,8332000.0,23788000.0,24388000.0,46343000.0,57501000.0,24520000.0,35,2015-10-30,0.68,0.24,0.44,183.3333,pre-market,2015Q3,+100.0,+29.0,+81.0,0.24420364911162457,+40.0
36.0,2015-06-30,USD,108116000.0,118551000.0,10435000.0,31212000.0,58578000.0,10435000.0,18326000.0,28761000.0,,-8151000.0,,8151000.0,,,,11783000.0,51479000.0,18877000.0,8151000.0,31955000.0,32615000.0,59630000.0,70766000.0,32602000.0,36,2015-07-30,0.89,0.78,0.11,14.1026,pre-market,2015Q2,-54.0,-39.0,-59.0,0.27500400671440983,-32.0
37.0,2015-03-31,USD,100860000.0,110378000.0,9518000.0,31625000.0,51244000.0,9518000.0,17991000.0,27509000.0,,-5474000.0,,5474000.0,,,,11640000.0,46741000.0,17676000.0,5474000.0,28332000.0,29060000.0,52215000.0,63121000.0,29065000.0,37,2015-04-29,0.78,0.76,0.02,2.6316,pre-market,2015Q1,-1660.0,+91.0,-1662.0,0.2633224012031383,-918.0
38.0,2014-12-31,USD,86121000.0,86121000.0,15025000.0,36187000.0,25288000.0,8474000.0,17440000.0,20713000.0,,4925000.0,,-4925000.0,,-11468000.0,,11524000.0,21151000.0,7361000.0,-4925000.0,86121000.0,11154000.0,25288000.0,36197000.0,13790000.0,38,2015-02-19,0.36,0.36,0.0,0.0,pre-market,2014Q4,+3.0,-14.0,-5.0,0.16012354710233276,+10.0
39.0,2014-09-30,USD,91260000.0,77622000.0,-13638000.0,33454000.0,15341000.0,9286000.0,19072000.0,9572000.0,,-4019000.0,,4019000.0,,,,326000.0,13051000.0,-461000.0,4019000.0,12635000.0,12976000.0,17070000.0,17396000.0,13512000.0,39,2014-10-30,0.34,0.19,0.15,78.9474,pre-market,2014Q3,-48.0,-30.0,-49.0,0.1740743603617531,-28.0
40.0,2014-06-30,USD,205423000.0,194234000.0,-11189000.0,30869000.0,128372000.0,11689000.0,22901000.0,15738000.0,,-4019000.0,,4019000.0,,,,326000.0,125559000.0,46658000.0,4019000.0,78112000.0,79671000.0,129578000.0,129904000.0,78901000.0,40,2014-08-07,1.93,2.11,-0.18,-8.5308,pre-market,2014Q2,+777.0,+187.0,+754.0,0.4062162134332815,+198.0
41.0,2014-03-31,USD,48366000.0,57844000.0,9478000.0,33298000.0,-41000.0,8304000.0,15887000.0,28856000.0,-3964000.0,-3943000.0,,3943000.0,,-3964000.0,,326000.0,-3311000.0,-1450000.0,3943000.0,-2555000.0,-2249000.0,632000.0,958000.0,-1861000.0,41,2014-05-01,-0.05,-0.08,0.03,37.5,pre-market,2014Q1,-71.0,+22.0,-85.0,-0.03217274047437937,-88.0
42.0,2013-12-31,USD,99683000.0,99683000.0,16404000.0,36212000.0,37980000.0,6157000.0,19334000.0,27494000.0,,4482000.0,,-4482000.0,,,,325000.0,24940000.0,10404000.0,-4482000.0,99683000.0,11886000.0,37980000.0,20783000.0,14536000.0,42,2014-02-20,0.35,0.3,0.05,16.6667,pre-market,2013Q4,-39.0,+13.0,-6.0,0.14582225655327388,-17.0
43.0,2013-09-30,USD,101360000.0,110623000.0,9263000.0,36786000.0,49128000.0,8937000.0,15772000.0,28578000.0,-2950000.0,-3869000.0,,3869000.0,,,,326000.0,46728000.0,20068000.0,3869000.0,26110000.0,25702000.0,50597000.0,50923000.0,26660000.0,43,2013-10-31,0.65,0.01,0.64,6400.0,pre-market,2013Q3,-88.0,-75.0,-89.0,0.2409987073212623,-56.0
44.0,2013-06-30,USD,59007000.0,67692000.0,8685000.0,33164000.0,12692000.0,8359000.0,13477000.0,25705000.0,2899000.0,-3869000.0,,3869000.0,,2899000.0,,326000.0,16223000.0,6985000.0,3869000.0,8606000.0,9331000.0,20092000.0,20418000.0,9238000.0,44,2013-07-25,0.22,0.17,0.05,29.4118,pre-market,2013Q2,+100.0,-6.0,-4.0,0.13647107486852214,+1.0
45.0,2013-03-31,USD,37651000.0,47363000.0,9712000.0,36875000.0,-15044000.0,7842000.0,16146000.0,29330000.0,-9480000.0,-3798000.0,-1000.0,3797000.0,,-9480000.0,,326000.0,-648000.0,11621000.0,3798000.0,-12903000.0,-12114000.0,3149000.0,3475000.0,-12269000.0,45,2013-04-25,-0.17,-0.2,0.03,15.0,pre-market,2013Q1,-171.0,-32.0,-212.0,-0.25904186812490765,-264.0
46.0,2012-12-31,USD,87877000.0,87877000.0,12500000.0,31305000.0,18832000.0,8383000.0,16821000.0,12500000.0,,-1762000.0,-5828000.0,-4066000.0,,-2470000.0,,325000.0,288362000.0,272830000.0,1762000.0,83377000.0,15389000.0,18832000.0,284621000.0,15532000.0,46,2013-02-20,0.57,0.01,0.56,5600.0,pre-market,2012Q4,+16.0,+14.0,-32.0,0.17674704416400197,-40.0
47.0,2012-09-30,USD,409219000.0,434010000.0,24791000.0,15600000.0,363219000.0,8865000.0,16375000.0,27004000.0,-2708000.0,-1764000.0,1965000.0,3729000.0,,-2708000.0,,326000.0,360511000.0,124842000.0,1764000.0,235669000.0,236378000.0,364240000.0,364566000.0,235669000.0,47,2012-10-24,5.56,5.42,0.14,2.583,pre-market,2012Q3,+875.0,+468.0,+799.0,0.5430036174281698,+58.0
48.0,2012-06-30,USD,60625000.0,71871000.0,11246000.0,26200000.0,17574000.0,10920000.0,17177000.0,29861000.0,-2484000.0,-1764000.0,1964000.0,3728000.0,,-2484000.0,,326000.0,15090000.0,5417000.0,1764000.0,9673000.0,9673000.0,18818000.0,19144000.0,9673000.0,48,2012-07-25,0.22,0.29,-0.07,-24.1379,pre-market,2012Q2,-41.0,+3.0,-44.0,0.1345883597000181,-45.0
49.0,2012-03-31,USD,59796000.0,69305000.0,9509000.0,23228000.0,19405000.0,9183000.0,17489000.0,28436000.0,-2734000.0,-1764000.0,1899000.0,3663000.0,,-2734000.0,,326000.0,16671000.0,5741000.0,1764000.0,10930000.0,11667000.0,20334000.0,20660000.0,10930000.0,49,2012-04-25,0.24,0.31,-0.07,-22.5806,pre-market,2012Q1,-53.0,-12.0,-53.0,0.1577086790274872,-47.0
50.0,2011-12-31,USD,76956000.0,76956000.0,7197000.0,21132000.0,35491000.0,6772000.0,13561000.0,26496000.0,,-1763000.0,,1763000.0,,-2677000.0,,325000.0,32814000.0,10047000.0,1763000.0,76956000.0,22757000.0,35491000.0,34902000.0,22767000.0,50,2012-02-23,0.49,0.46,0.03,6.5217,pre-market,2011Q4,-36.0,-19.0,-34.0,0.29584437860595664,-18.0
51.0,2011-09-30,USD,66742000.0,76455000.0,9713000.0,17900000.0,32153000.0,9387000.0,17015000.0,28165000.0,-3149000.0,-1763000.0,,1763000.0,,-3149000.0,,326000.0,29004000.0,2798000.0,1763000.0,26206000.0,25733000.0,32153000.0,31093000.0,26206000.0,51,2011-10-26,0.57,0.41,0.16,39.0244,pre-market,2011Q3,-28.0,-17.0,-26.0,0.34276371721927934,-11.0
52.0,2011-06-30,USD,62000000.0,69873000.0,7873000.0,16756000.0,29807000.0,7547000.0,15763000.0,25074000.0,-3381000.0,-1438000.0,,1438000.0,,-3381000.0,,326000.0,26426000.0,9270000.0,1438000.0,17156000.0,17077000.0,29807000.0,28190000.0,17156000.0,52,2011-07-27,0.37,0.36,0.01,2.7778,pre-market,2011Q2,-53.0,-23.0,-51.0,0.2455311779943612,-36.0
53.0,2011-03-31,USD,69377000.0,78458000.0,9081000.0,15948000.0,37306000.0,7780000.0,17424000.0,41152000.0,-942000.0,,,,,-942000.0,,5842000.0,36364000.0,13025000.0,,23339000.0,23351000.0,37306000.0,44090000.0,23339000.0,53,2011-04-27,0.51,0.49,0.02,4.0816,pre-market,2011Q1,-53.0,-32.0,-52.0,0.29747125850773665,-29.0
54.0,2010-12-31,USD,95282000.0,95282000.0,6551000.0,58907000.0,53647000.0,6551000.0,21479000.0,41635000.0,529000.0,,,,,,,5670000.0,54176000.0,19865000.0,,95282000.0,34138000.0,53647000.0,59317000.0,34311000.0,54,2011-02-23,0.76,0.79,-0.03,-3.7975,pre-market,2010Q4,+27.0,+25.0,-12.0,0.3600994941332046,-29.0
55.0,2010-09-30,USD,84700000.0,91923000.0,7223000.0,31800000.0,54471000.0,7223000.0,17457000.0,37452000.0,556000.0,,,,,556000.0,,5652000.0,55027000.0,19512000.0,,35515000.0,35482000.0,54471000.0,54471000.0,35515000.0,55,2010-10-27,0.79,0.72,0.07,9.7222,pre-market,2010Q3,+14.0,+22.0,+16.0,0.38635597184600157,-5.0
56.0,2010-06-30,USD,84145000.0,91153000.0,7008000.0,32758000.0,53074000.0,7008000.0,16364000.0,38079000.0,889000.0,,,,,889000.0,,5321000.0,53963000.0,19000000.0,,34963000.0,35030000.0,53074000.0,53074000.0,34963000.0,56,2010-07-28,0.78,0.61,0.17,27.8689,pre-market,2010Q2,+32.0,+22.0,+32.0,0.383563898061501,+9.0
57.0,2010-03-31,USD,116187000.0,116187000.0,36024000.0,36024000.0,74681000.0,7519000.0,16164000.0,41506000.0,,,,,,,,5482000.0,75281000.0,26454000.0,,,,74681000.0,80163000.0,48827000.0,57,2010-04-28,1.09,1.21,-0.12,-9.9174,pre-market,2010Q1,-645.0,+nan,+nan,0.4202449499513715,+nan
58.0,2009-12-31,USD,37825000.0,76429000.0,38604000.0,38604000.0,40842000.0,5611000.0,13252000.0,35587000.0,,,,,,,,5118000.0,37671000.0,-1205000.0,,,,40842000.0,45960000.0,38876000.0,58,2010-02-24,0.6,0.64,-0.04,-6.25,pre-market,2009Q4,+567.0,+nan,+nan,0.5086550916536917,+nan
59.0,2009-09-30,USD,75486000.0,75486000.0,24022000.0,24022000.0,46582000.0,4925000.0,10659000.0,28904000.0,,,,,,,,4882000.0,47113000.0,16492000.0,,,,46582000.0,46582000.0,30621000.0,59,2009-10-28,0.69,0.58,0.11,18.9655,pre-market,2009Q3,+245.0,+nan,+nan,0.40565137906366744,+nan
60.0,2009-06-30,USD,74928000.0,74928000.0,30136000.0,30136000.0,40228000.0,5987000.0,13226000.0,34700000.0,,,,,,,,4657000.0,40853000.0,14408000.0,,,,40228000.0,39603000.0,26445000.0,60,2009-07-28,0.59,0.53,0.06,11.3208,pre-market,2009Q2,+354.0,+nan,+nan,0.3529388212684177,+nan
,2009-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,61,2009-05-06,-0.2,-0.21,0.01,4.7619,pre-market,2009Q1,-233.0,+nan,+nan,,+nan
,2008-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,62,2009-03-02,0.09,0.16,-0.07,-43.75,pre-market,2008Q4,-325.0,+nan,+nan,,+nan
,2008-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,63,2008-10-30,0.2,0.09,0.11,122.2222,pre-market,2008Q3,+11.0,+nan,+nan,,+nan
